MARBLE_ID	REASON
00103004100052	subsumed-article
00103101100016	subsumed-article
00103102200012	subsumed-article
00103102500024	subsumed-article
00103104000006	subsumed-article
00103104000020	subsumed-article
00103105400012	subsumed-article
00103105400042	subsumed-article
00103200100010	subsumed-article
00103201400010	subsumed-article
00103202000044	subsumed-article
00103202100026	subsumed-article
00103202200022	subsumed-article
00103202200032	subsumed-article
00103202300008	subsumed-article
00103301600008	subsumed-article
00103400500030	subsumed-article
00103402100022	subsumed-article
00103402500008	subsumed-article
00103402800026	subsumed-article
00103402800038	subsumed-article
00103402900040	subsumed-article
00103403000036	subsumed-article
00103403000044	subsumed-article
00103500100034	subsumed-article
00103500300022	subsumed-article
00103500300046	subsumed-article
00103500700016	subsumed-article
00103501300014	subsumed-article
00103501400012	subsumed-article
00103502200014	subsumed-article
00103602400034	subsumed-article
00103700200028	subsumed-article
00103701500016	subsumed-article
00103702200034	subsumed-article
00103702700010	subsumed-article
00103702800040	subsumed-article
00103702900024	subsumed-article
00103703100032	subsumed-article
00103800100008	subsumed-article
00103801400020	subsumed-article
00103802100026	subsumed-article
00103900500070	subsumed-article
00103900500078	subsumed-article
00103900800030	subsumed-article
00103900900008	subsumed-article
00103901100048	subsumed-article
00103901700010	subsumed-article
00103901900030	subsumed-article
00104000600012	subsumed-article
00104001000006	subsumed-article
00104001300040	subsumed-article
00104001500036	subsumed-article
00104001700006	subsumed-article
00104002000008	subsumed-article
00104100200034	subsumed-article
00104100800008	subsumed-article
00104101800034	subsumed-article
00104101900050	subsumed-article
00104102100036	subsumed-article
00104103100014	subsumed-article
00104103500044	subsumed-article
00104103600016	subsumed-article
00104103600052	subsumed-article
00104104800034	subsumed-article
00104105500026	subsumed-article
00104201800012	subsumed-article
00104202200032	subsumed-article
00104202500044	subsumed-article
00104202700026	subsumed-article
00104203800038	subsumed-article
00104300100012	subsumed-article
00104300600020	subsumed-article
00104301100042	subsumed-article
00104301600060	subsumed-article
00104301800040	subsumed-article
00104302000016	subsumed-article
00104302500020	subsumed-article
00104303200024	subsumed-article
00104400700016	subsumed-article
00104400700036	subsumed-article
00104401200008	subsumed-article
00104401200018	subsumed-article
00104403400028	subsumed-article
00104500700022	subsumed-article
00104502100038	subsumed-article
00104502200010	subsumed-article
00104502300050	subsumed-article
00104502400026	subsumed-article
00104600500042	subsumed-article
00104700400016	subsumed-article
00104700400030	subsumed-article
00104701400036	subsumed-article
00104701700026	subsumed-article
00104701700054	subsumed-article
00104701700064	subsumed-article
00104701700076	subsumed-article
00104701800022	subsumed-article
00104701900030	subsumed-article
00104702100016	subsumed-article
00104702200020	subsumed-article
00104702400008	subsumed-article
00104702600036	subsumed-article
00104800700028	subsumed-article
00104802000008	subsumed-article
00104900400006	subsumed-article
00104901100006	subsumed-article
00104901100018	subsumed-article
00104901100030	subsumed-article
00104902700010	subsumed-article
00104902700022	subsumed-article
00104903000004	subsumed-article
00105002000026	subsumed-article
00105002600030	subsumed-article
00200101400036	subsumed-article
00200101500012	subsumed-article
00200101800012	subsumed-article
00200101900020	subsumed-article
00200102000010	subsumed-article
00200200300028	subsumed-article
00200200300036	subsumed-article
00200200300058	subsumed-article
00200201100008	subsumed-article
00200201200038	subsumed-article
00200201300008	subsumed-article
00200201300034	subsumed-article
00200202300008	subsumed-article
00200300200042	subsumed-article
00200301800062	subsumed-article
00200400600046	subsumed-article
00200400900084	subsumed-article
00200401100018	subsumed-article
00200402400008	subsumed-article
00200402400014	subsumed-article
00200402600018	subsumed-article
00200500100046	subsumed-article
00200500300028	subsumed-article
00200500300048	subsumed-article
00200500300056	subsumed-article
00200500600010	subsumed-article
00200500600026	subsumed-article
00200500700014	subsumed-article
00200501200026	subsumed-article
00200502200024	subsumed-article
00200502300026	subsumed-article
00200701100012	subsumed-article
00200701100020	subsumed-article
00200701500010	subsumed-article
00200701600036	subsumed-article
00200701700028	subsumed-article
00200701700048	subsumed-article
00200701800012	subsumed-article
00200701900082	subsumed-article
00200701900090	subsumed-article
00200702000028	subsumed-article
00200702000046	subsumed-article
00200702000078	subsumed-article
00200702100012	subsumed-article
00200702700028	subsumed-article
00200800500056	subsumed-article
00200800700034	subsumed-article
00200801300044	subsumed-article
00200801300052	subsumed-article
00200801400042	subsumed-article
00200801400050	subsumed-article
00200801600016	subsumed-article
00200801800008	subsumed-article
00200802100032	subsumed-article
00200802300012	subsumed-article
00200802400026	subsumed-article
00200802800016	subsumed-article
00200900300018	subsumed-article
00200900300024	subsumed-article
00200900300030	subsumed-article
00200900300036	subsumed-article
00200900300042	subsumed-article
00200900300050	subsumed-article
00200900500030	subsumed-article
00200901000048	subsumed-article
00200901000056	subsumed-article
00200901100040	subsumed-article
00200901300016	subsumed-article
00200901400006	subsumed-article
00200901500026	subsumed-article
00200901800008	subsumed-article
00200901900026	subsumed-article
00200901900048	subsumed-article
00200902100034	subsumed-article
00200902500026	subsumed-article
00201001200024	subsumed-article
00201001300030	subsumed-article
00201001500070	subsumed-article
00201200300018	subsumed-article
00201200300024	subsumed-article
00201200300052	subsumed-article
00201200600022	subsumed-article
00201200800014	subsumed-article
00201200900018	subsumed-article
00201201000028	subsumed-article
00201201200014	subsumed-article
00201201500014	subsumed-article
00201201600006	subsumed-article
00201201600022	subsumed-article
00201201800004	subsumed-article
00201201800018	subsumed-article
00201201800024	subsumed-article
00201201800046	subsumed-article
00201201800052	subsumed-article
00201201900044	subsumed-article
00201202200016	subsumed-article
00201202200024	subsumed-article
00201202200058	subsumed-article
00201204900010	subsumed-article
00201204900018	subsumed-article
00201300200024	subsumed-article
00201300200032	subsumed-article
00201300500084	subsumed-article
00201300600014	subsumed-article
00201300800012	subsumed-article
00201400300020	subsumed-article
00201401100032	subsumed-article
00201401200056	subsumed-article
00201401600048	subsumed-article
00201402100056	subsumed-article
00201402200020	subsumed-article
00201402800044	subsumed-article
00201402900012	subsumed-article
00201403000010	subsumed-article
00201500100058	subsumed-article
00201500400014	subsumed-article
00201500600010	subsumed-article
00201500700022	subsumed-article
00201501000016	subsumed-article
00201501100008	subsumed-article
00201501100022	subsumed-article
00201501600022	subsumed-article
00201501900022	subsumed-article
00201501900052	subsumed-article
00201502100032	subsumed-article
00201502200038	subsumed-article
00201600100050	subsumed-article
00201600200030	subsumed-article
00201600300086	subsumed-article
00201600500008	subsumed-article
00201600800018	subsumed-article
00201600800034	subsumed-article
00201601000044	subsumed-article
00201601200034	subsumed-article
00201601300008	subsumed-article
00201601300034	subsumed-article
00201601300050	subsumed-article
00201601400032	subsumed-article
00201601600030	subsumed-article
00201601800008	subsumed-article
00201602100010	subsumed-article
00201602100016	subsumed-article
00201602200008	subsumed-article
00201602200030	subsumed-article
00201602500036	subsumed-article
00201602600012	subsumed-article
00201602700008	subsumed-article
00201602900028	subsumed-article
00201602900058	subsumed-article
00201603000012	subsumed-article
00201603200054	subsumed-article
00201700300014	subsumed-article
00201700300064	subsumed-article
00201700400022	subsumed-article
00201700600028	subsumed-article
00201701400020	subsumed-article
00201800800052	subsumed-article
00201801100024	subsumed-article
00201801400022	subsumed-article
00201801400048	subsumed-article
00201801900026	subsumed-article
00201900100004	subsumed-article
00201900100028	subsumed-article
00201900200024	subsumed-article
00201901100010	subsumed-article
00201901100022	subsumed-article
00201901200026	subsumed-article
00201901200046	subsumed-article
00201901300048	subsumed-article
00201901600008	subsumed-article
00201901600070	subsumed-article
00201901800026	subsumed-article
00201902100018	subsumed-article
00202000400020	subsumed-article
00202000400034	subsumed-article
00202000400048	subsumed-article
00202000400058	subsumed-article
00202000700016	subsumed-article
00202000700040	subsumed-article
00202001100048	subsumed-article
00202100200020	subsumed-article
00202100200028	subsumed-article
00202100600044	subsumed-article
00202101900012	subsumed-article
00202102000022	subsumed-article
00202102600030	subsumed-article
00202102700020	subsumed-article
00202103100016	subsumed-article
00202200100006	subsumed-article
00202201900006	subsumed-article
00202202300016	subsumed-article
00202202900026	subsumed-article
00202203000018	subsumed-article
00202203000030	subsumed-article
00202301200014	subsumed-article
00202301400012	subsumed-article
00202301600020	subsumed-article
00202301700008	subsumed-article
00202302000020	subsumed-article
00202400300014	subsumed-article
00202400400022	subsumed-article
00202400600020	subsumed-article
00202401600038	subsumed-article
00202401800034	subsumed-article
00202500600006	subsumed-article
00202500700014	subsumed-article
00202500700022	subsumed-article
00202501400014	subsumed-article
00202503300010	subsumed-article
00202503300034	subsumed-article
00202503400006	subsumed-article
00202504000022	subsumed-article
00202600200020	subsumed-article
00202600200032	subsumed-article
00202600400028	subsumed-article
00202600400052	subsumed-article
00202600500010	subsumed-article
00202600500038	subsumed-article
00202600600030	subsumed-article
00202600800016	subsumed-article
00202600800028	subsumed-article
00202601000028	subsumed-article
00202601100024	subsumed-article
00202601300024	subsumed-article
00202601400010	subsumed-article
00202601500014	subsumed-article
00202601700008	subsumed-article
00202601800014	subsumed-article
00202602300020	subsumed-article
00202602700040	subsumed-article
00202602900028	subsumed-article
00202603000022	subsumed-article
00202603300030	subsumed-article
00202603500018	subsumed-article
00202603700008	subsumed-article
00202700600010	subsumed-article
00202700700012	subsumed-article
00202700800020	subsumed-article
00202700900026	subsumed-article
00202700900038	subsumed-article
00202700900046	subsumed-article
00202701100014	subsumed-article
00202701400014	subsumed-article
00202701500006	subsumed-article
00202701800012	subsumed-article
00202702000030	subsumed-article
00202702100014	subsumed-article
00202804300044	subsumed-article
00202900200018	subsumed-article
00202900200032	subsumed-article
00202900300022	subsumed-article
00202900400032	subsumed-article
00202901400028	subsumed-article
00202901400038	subsumed-article
00202903000034	subsumed-article
00202903200032	subsumed-article
00202903400042	subsumed-article
00202903600012	subsumed-article
00202903700040	subsumed-article
00202903800026	subsumed-article
00202903900016	subsumed-article
00202904000036	subsumed-article
00203000700016	subsumed-article
00203000700022	subsumed-article
00203001000016	subsumed-article
00203001000034	subsumed-article
00203100400014	subsumed-article
00203100400022	subsumed-article
00203100400030	subsumed-article
00203100700018	subsumed-article
00203101100024	subsumed-article
00203101500014	subsumed-article
00203101700048	subsumed-article
00203200400018	subsumed-article
00203201200026	subsumed-article
00203201700038	subsumed-article
00203202000022	subsumed-article
00203202400028	subsumed-article
00203202700044	subsumed-article
00203202800028	subsumed-article
00203300300040	subsumed-article
00203300700026	subsumed-article
00203300700074	subsumed-article
00203400100024	subsumed-article
00203400200010	subsumed-article
00203400200020	subsumed-article
00203400400014	subsumed-article
00203400400026	subsumed-article
00203400500010	subsumed-article
00203400700008	subsumed-article
00203402100012	subsumed-article
00203402100024	subsumed-article
00203402100032	subsumed-article
00203402300008	subsumed-article
00203402400054	subsumed-article
00203402500022	subsumed-article
00203403100028	subsumed-article
00203500200014	subsumed-article
00203500800008	subsumed-article
00203500900016	subsumed-article
00203500900024	subsumed-article
00203501900016	subsumed-article
00203502700030	subsumed-article
00203502700038	subsumed-article
00203503200016	subsumed-article
00203503200024	subsumed-article
00203503200032	subsumed-article
00203503500030	subsumed-article
00203503500038	subsumed-article
00203503500054	subsumed-article
00203600300060	subsumed-article
00203600300066	subsumed-article
00203600500034	subsumed-article
00203600600016	subsumed-article
00203600900020	subsumed-article
00203600900032	subsumed-article
00203601100028	subsumed-article
00203601100050	subsumed-article
00203601200010	subsumed-article
00203601200038	subsumed-article
00203601300030	subsumed-article
00203601500016	subsumed-article
00203601700024	subsumed-article
00203601900010	subsumed-article
00203602000014	subsumed-article
00203602200008	subsumed-article
00203602300014	subsumed-article
00203602800020	subsumed-article
00203603200038	subsumed-article
00203603400028	subsumed-article
00203700500014	subsumed-article
00203701400020	subsumed-article
00203701900010	subsumed-article
00203702000006	subsumed-article
00203800400008	subsumed-article
00203800500030	subsumed-article
00203800700014	subsumed-article
00203800900034	subsumed-article
00203801100014	subsumed-article
00203801200016	subsumed-article
00203801500006	subsumed-article
00203801700010	subsumed-article
00203802000012	subsumed-article
00203802000020	subsumed-article
00203802300030	subsumed-article
00203802300038	subsumed-article
00203802300056	subsumed-article
00203802400014	subsumed-article
00203802600006	subsumed-article
00203802700052	subsumed-article
00203802800032	subsumed-article
00203900100036	subsumed-article
00203904100016	subsumed-article
00204000200020	subsumed-article
00204000500042	subsumed-article
00204001200032	subsumed-article
00204001700008	subsumed-article
00204001700018	subsumed-article
00204001700032	subsumed-article
00204002200034	subsumed-article
00204002800016	subsumed-article
00204003300016	subsumed-article
00204003300024	subsumed-article
00300100900014	subsumed-article
00300101300018	subsumed-article
00300200400026	subsumed-article
00300200400040	subsumed-article
00300200500022	subsumed-article
00300200700016	subsumed-article
00300201300012	subsumed-article
00300201400022	subsumed-article
00300400600016	subsumed-article
00300401200022	subsumed-article
00300401200052	subsumed-article
00300402000008	subsumed-article
00300402100020	subsumed-article
00300500800024	subsumed-article
00300500900030	subsumed-article
00300501000016	subsumed-article
00300501300040	subsumed-article
00300501300046	subsumed-article
00300501600036	subsumed-article
00300502400016	subsumed-article
00300600400036	subsumed-article
00300600500036	subsumed-article
00300600500042	subsumed-article
00300601000026	subsumed-article
00300601000034	subsumed-article
00300601300044	subsumed-article
00300601300054	subsumed-article
00300601400008	subsumed-article
00300602100038	subsumed-article
00300602200008	subsumed-article
00300602300028	subsumed-article
00300602300038	subsumed-article
00300700600008	subsumed-article
00300700700004	subsumed-article
00300700700010	subsumed-article
00300700800030	subsumed-article
00300700900014	subsumed-article
00300700900026	subsumed-article
00300700900038	subsumed-article
00300701000012	subsumed-article
00300701200030	subsumed-article
00300701200044	subsumed-article
00300701200060	subsumed-article
00300701400024	subsumed-article
00300701700018	subsumed-article
00300701700028	subsumed-article
00300701800020	subsumed-article
00300701900024	subsumed-article
00300702600020	subsumed-article
00300702600028	subsumed-article
00300703200018	subsumed-article
00300703700010	subsumed-article
00300703700016	subsumed-article
00300703700024	subsumed-article
00300703700032	subsumed-article
00300703700040	subsumed-article
00300800600026	subsumed-article
00300800700022	subsumed-article
00300801700032	subsumed-article
00300801700042	subsumed-article
00300802100022	subsumed-article
00300803200010	subsumed-article
00300803200018	subsumed-article
00300803200024	subsumed-article
00300803400010	subsumed-article
00300900100008	subsumed-article
00300900400032	subsumed-article
00300900900026	subsumed-article
00300901100022	subsumed-article
00300901100032	subsumed-article
00300901500030	subsumed-article
00300901500044	subsumed-article
00300901600018	subsumed-article
00300901800030	subsumed-article
00301000400058	subsumed-article
00301000500022	subsumed-article
00301001800028	subsumed-article
00301100300022	subsumed-article
00301100900016	subsumed-article
00301100900034	subsumed-article
00301100900040	subsumed-article
00301100900048	subsumed-article
00301101000020	subsumed-article
00301101000028	subsumed-article
00301101000058	subsumed-article
00301101200018	subsumed-article
00301102900014	subsumed-article
00301103200054	subsumed-article
00301104600032	subsumed-article
00301200300006	subsumed-article
00301200700038	subsumed-article
00301200700046	subsumed-article
00301300300030	subsumed-article
00301300500012	subsumed-article
00301300500044	subsumed-article
00301300600014	subsumed-article
00301300600046	subsumed-article
00301300700016	subsumed-article
00301300800022	subsumed-article
00301301000020	subsumed-article
00301301000044	subsumed-article
00301301200016	subsumed-article
00301302000048	subsumed-article
00301302200012	subsumed-article
00301302500024	subsumed-article
00301302500046	subsumed-article
00301302600020	subsumed-article
00301302700012	subsumed-article
00301302700028	subsumed-article
00301302800020	subsumed-article
00301303200018	subsumed-article
00301303400018	subsumed-article
00301303400040	subsumed-article
00301303500016	subsumed-article
00301303600022	subsumed-article
00301303600036	subsumed-article
00301303900034	subsumed-article
00301304200010	subsumed-article
00301304200018	subsumed-article
00301304600030	subsumed-article
00301304800016	subsumed-article
00301304800024	subsumed-article
00301304900018	subsumed-article
00301304900026	subsumed-article
00301304900034	subsumed-article
00301304900042	subsumed-article
00301305100014	subsumed-article
00301305100032	subsumed-article
00301305100040	subsumed-article
00301305100048	subsumed-article
00301305100056	subsumed-article
00301305200030	subsumed-article
00301305200038	subsumed-article
00301305200074	subsumed-article
00301305300026	subsumed-article
00301305300034	subsumed-article
00301305300042	subsumed-article
00301305500052	subsumed-article
00301305700012	subsumed-article
00301305700020	subsumed-article
00301305700028	subsumed-article
00301305700048	subsumed-article
00301400300018	subsumed-article
00301400400016	subsumed-article
00301400800030	subsumed-article
00301400900008	subsumed-article
00301400900070	subsumed-article
00301401000006	subsumed-article
00301401000048	subsumed-article
00301401300046	subsumed-article
00301401300058	subsumed-article
00301401800010	subsumed-article
00301402100050	subsumed-article
00301402300010	subsumed-article
00301403500020	subsumed-article
00301403500038	subsumed-article
00301403600052	subsumed-article
00301403900012	subsumed-article
00301404000042	subsumed-article
00301404100040	subsumed-article
00301404300018	subsumed-article
00301404400026	subsumed-article
00301404400038	subsumed-article
00301404500046	subsumed-article
00301404700010	subsumed-article
00301404700028	subsumed-article
00301404800032	subsumed-article
00301405100066	subsumed-article
00301405200024	subsumed-article
00301405200036	subsumed-article
00301405200058	subsumed-article
00301405300024	subsumed-article
00301405400022	subsumed-article
00301405500016	subsumed-article
00301405600006	subsumed-article
00301405600014	subsumed-article
00301405600022	subsumed-article
00301500500024	subsumed-article
00301500600034	subsumed-article
00301500700026	subsumed-article
00301500800014	subsumed-article
00301500800030	subsumed-article
00301501000046	subsumed-article
00301501100026	subsumed-article
00301501100042	subsumed-article
00301501200032	subsumed-article
00301501400006	subsumed-article
00301501600022	subsumed-article
00301501700030	subsumed-article
00301501800024	subsumed-article
00301502100024	subsumed-article
00301502200032	subsumed-article
00301502700026	subsumed-article
00301502900006	subsumed-article
00301503300024	subsumed-article
00301503300032	subsumed-article
00301600200044	subsumed-article
00301600200074	subsumed-article
00301600400054	subsumed-article
00301601200054	subsumed-article
00301601500018	subsumed-article
00301601500038	subsumed-article
00301601700028	subsumed-article
00301602200036	subsumed-article
00301602400012	subsumed-article
00301602600032	subsumed-article
00301602700036	subsumed-article
00301602700050	subsumed-article
00301602700060	subsumed-article
00301602800024	subsumed-article
00301602900016	subsumed-article
00301602900026	subsumed-article
00301602900032	subsumed-article
00301603000006	subsumed-article
00301603400036	subsumed-article
00301700300028	subsumed-article
00301700300044	subsumed-article
00301700400040	subsumed-article
00301700700016	subsumed-article
00301701000046	subsumed-article
00301701100012	subsumed-article
00301701100050	subsumed-article
00301701300060	subsumed-article
00301701500020	subsumed-article
00301701500028	subsumed-article
00301701500044	subsumed-article
00301802100018	subsumed-article
00301900600032	subsumed-article
00301900700012	subsumed-article
00301901000022	subsumed-article
00301901000030	subsumed-article
00301901200014	subsumed-article
00301901500010	subsumed-article
00301902400006	subsumed-article
00301902500006	subsumed-article
00301903500010	subsumed-article
00301903500016	subsumed-article
00301903500022	subsumed-article
00301903500030	subsumed-article
00302000200048	subsumed-article
00302000200066	subsumed-article
00302000300014	subsumed-article
00302000300044	subsumed-article
00302000400040	subsumed-article
00302000500014	subsumed-article
00302000600042	subsumed-article
00302001400026	subsumed-article
00302002500018	subsumed-article
00302002500036	subsumed-article
00302002500052	subsumed-article
00302002500060	subsumed-article
00302002700028	subsumed-article
00302100900028	subsumed-article
00302200400024	subsumed-article
00302200600042	subsumed-article
00302201400030	subsumed-article
00302201900012	subsumed-article
00302201900018	subsumed-article
00302201900026	subsumed-article
00302202100032	subsumed-article
00302202100040	subsumed-article
00302203000004	subsumed-article
00302300300014	subsumed-article
00302300500004	subsumed-article
00302300500020	subsumed-article
00302300600014	subsumed-article
00302300700004	subsumed-article
00302300800018	subsumed-article
00302301300016	subsumed-article
00302302000044	subsumed-article
00302302200038	subsumed-article
00302302200046	subsumed-article
00302302400016	subsumed-article
00302302400030	subsumed-article
00302302700006	subsumed-article
00302302700012	subsumed-article
00302303200024	subsumed-article
00302303200030	subsumed-article
00302303400024	subsumed-article
00302303500004	subsumed-article
00302303600016	subsumed-article
00302303900014	subsumed-article
00302303900048	subsumed-article
00302303900062	subsumed-article
00302304000010	subsumed-article
00302304100020	subsumed-article
00302304100034	subsumed-article
00302304200004	subsumed-article
00302304200028	subsumed-article
00302304300012	subsumed-article
00302400200026	subsumed-article
00302400700022	subsumed-article
00302401000036	subsumed-article
00302401200008	subsumed-article
00302401400018	subsumed-article
00302401600028	subsumed-article
00302401600034	subsumed-article
00302402000030	subsumed-article
00302402200012	subsumed-article
00302402200018	subsumed-article
00302402300032	subsumed-article
00302500400006	subsumed-article
00302500400022	subsumed-article
00302500500032	subsumed-article
00302500700012	subsumed-article
00302500900012	subsumed-article
00302500900022	subsumed-article
00302500900028	subsumed-article
00302501000024	subsumed-article
00302502000014	subsumed-article
00302502100014	subsumed-article
00302502400018	subsumed-article
00302502700024	subsumed-article
00302502800048	subsumed-article
00302503000032	subsumed-article
00302503000046	subsumed-article
00302503000052	subsumed-article
00302503000068	subsumed-article
00302503100040	subsumed-article
00302503200024	subsumed-article
00302503300030	subsumed-article
00302505100010	subsumed-article
00302505200012	subsumed-article
00302600600010	subsumed-article
00302600700020	subsumed-article
00302600800034	subsumed-article
00302601600050	subsumed-article
00302601900022	subsumed-article
00302601900034	subsumed-article
00302602000008	subsumed-article
00302602600036	subsumed-article
00302603300010	subsumed-article
00302603800008	subsumed-article
00302700500042	subsumed-article
00302700600042	subsumed-article
00302700700038	subsumed-article
00302702100016	subsumed-article
00302702100036	subsumed-article
00302702300040	subsumed-article
00302702700008	subsumed-article
00400100100030	subsumed-article
00400100100040	subsumed-article
00400100400014	subsumed-article
00400101800020	subsumed-article
00400105000070	subsumed-article
00400203100036	subsumed-article
00400302400012	subsumed-article
00400304700014	subsumed-article
00400400300030	subsumed-article
00400401200024	subsumed-article
00400403000034	subsumed-article
00400403500032	subsumed-article
00400403900032	subsumed-article
00400404300032	subsumed-article
00400500300020	subsumed-article
00400500400026	subsumed-article
00400500800010	subsumed-article
00400500800040	subsumed-article
00400500900024	subsumed-article
00400501000022	subsumed-article
00400502100034	subsumed-article
00400502300022	subsumed-article
00400600900040	subsumed-article
00400601000006	subsumed-article
00400601100052	subsumed-article
00400601500016	subsumed-article
00400601500030	subsumed-article
00400602000026	subsumed-article
00400700900026	subsumed-article
00400701100018	subsumed-article
00400701100028	subsumed-article
00400701200012	subsumed-article
00400701300048	subsumed-article
00400701800004	subsumed-article
00400701900050	subsumed-article
00400702400004	subsumed-article
00400702500046	subsumed-article
00400703000004	subsumed-article
00400703100046	subsumed-article
00400703600004	subsumed-article
00400703700046	subsumed-article
00400704200004	subsumed-article
00400704300046	subsumed-article
00400704800004	subsumed-article
00400704900046	subsumed-article
00400705400004	subsumed-article
00400705500046	subsumed-article
00400706000004	subsumed-article
00400706100046	subsumed-article
00400706600004	subsumed-article
00400706700046	subsumed-article
00400707300046	subsumed-article
00400707900046	subsumed-article
00400708700010	subsumed-article
00400800400030	subsumed-article
00400800800022	subsumed-article
00400801700018	subsumed-article
00400801700026	subsumed-article
00400802000024	subsumed-article
00400802000044	subsumed-article
00400802400008	subsumed-article
00400802600036	subsumed-article
00400900100020	subsumed-article
00400900100040	subsumed-article
00400900300012	subsumed-article
00400900500014	subsumed-article
00400900500028	subsumed-article
00400900600036	subsumed-article
00400900600064	subsumed-article
00400901100004	subsumed-article
00400901400052	subsumed-article
00400901500040	subsumed-article
00400902100032	subsumed-article
00401001100008	subsumed-article
00401001100018	subsumed-article
00401001100032	subsumed-article
00401001300008	subsumed-article
00401001400016	subsumed-article
00401003100026	subsumed-article
00401100800018	subsumed-article
00401100800028	subsumed-article
00401100800038	subsumed-article
00401102500010	subsumed-article
00401102600012	subsumed-article
00401102600050	subsumed-article
00401102600070	subsumed-article
00401102700032	subsumed-article
00401103300026	subsumed-article
00401103300038	subsumed-article
00401200600022	subsumed-article
00401200600032	subsumed-article
00401201000028	subsumed-article
00401201200010	subsumed-article
00401201400046	subsumed-article
00401201500014	subsumed-article
00401301700032	subsumed-article
00401302200008	subsumed-article
00401302300036	subsumed-article
00401302400004	subsumed-article
00401302800018	subsumed-article
00401302900036	subsumed-article
00401400100030	subsumed-article
00401400200048	subsumed-article
00401400300028	subsumed-article
00401401000020	subsumed-article
00401401200006	subsumed-article
00401401600042	subsumed-article
00401401900034	subsumed-article
00401402200036	subsumed-article
00401402500018	subsumed-article
00401402700008	subsumed-article
00401402900004	subsumed-article
00401403200012	subsumed-article
00401403300012	subsumed-article
00401403300036	subsumed-article
00401403400028	subsumed-article
00401403400036	subsumed-article
00401403500040	subsumed-article
00401403700022	subsumed-article
00401404000008	subsumed-article
00401404300026	subsumed-article
00401404500022	subsumed-article
00401500500008	subsumed-article
00401500500030	subsumed-article
00401500500036	subsumed-article
00401500600006	subsumed-article
00401500600024	subsumed-article
00401500700008	subsumed-article
00401500900026	subsumed-article
00401501000010	subsumed-article
00401501100008	subsumed-article
00401501100020	subsumed-article
00401501100032	subsumed-article
00401501100038	subsumed-article
00401501100046	subsumed-article
00401501200004	subsumed-article
00401501200018	subsumed-article
00401501500016	subsumed-article
00401501500036	subsumed-article
00401501600020	subsumed-article
00401502400064	subsumed-article
00401502600020	subsumed-article
00401502900016	subsumed-article
00401502900038	subsumed-article
00401503200012	subsumed-article
00401503400010	subsumed-article
00401503500026	subsumed-article
00401503500042	subsumed-article
00401503600022	subsumed-article
00401503600034	subsumed-article
00401601300028	subsumed-article
00401700300032	subsumed-article
00401700400036	subsumed-article
00401701200040	subsumed-article
00401701400012	subsumed-article
00401800700038	subsumed-article
00401801500024	subsumed-article
00401801500032	subsumed-article
00401802400026	subsumed-article
00401802700012	subsumed-article
00401802700026	subsumed-article
00401803000024	subsumed-article
00401900300030	subsumed-article
00401900700020	subsumed-article
00401900800016	subsumed-article
00401900800028	subsumed-article
00401900900028	subsumed-article
00401901000046	subsumed-article
00401901200010	subsumed-article
00401901200022	subsumed-article
00401901200042	subsumed-article
00401901200054	subsumed-article
00401901400038	subsumed-article
00401901700008	subsumed-article
00401901800014	subsumed-article
00401901800066	subsumed-article
00401901800074	subsumed-article
00401901800082	subsumed-article
00401901800090	subsumed-article
00401901900018	subsumed-article
00401901900030	subsumed-article
00401901900044	subsumed-article
00401901900064	subsumed-article
00401901900074	subsumed-article
00402000100022	subsumed-article
00402000200012	subsumed-article
00402001800020	subsumed-article
00402001900014	subsumed-article
00402100400042	subsumed-article
00402100500034	subsumed-article
00402100500058	subsumed-article
00402100600010	subsumed-article
00402101100020	subsumed-article
00402101300022	subsumed-article
00402102900026	subsumed-article
00402103300042	subsumed-article
00402200200024	subsumed-article
00402200400060	subsumed-article
00402201300010	subsumed-article
00402202100010	subsumed-article
00402202200026	subsumed-article
00402202300020	subsumed-article
00402202300054	subsumed-article
00402202700044	subsumed-article
00402202900010	subsumed-article
00402203100028	subsumed-article
00402203400034	subsumed-article
00402204000026	subsumed-article
00402204100008	subsumed-article
00402300200034	subsumed-article
00402300400040	subsumed-article
00402300900034	subsumed-article
00402301400038	subsumed-article
00402302300024	subsumed-article
00402303000028	subsumed-article
00402402100032	subsumed-article
00402500100010	subsumed-article
00402500200008	subsumed-article
00402500900012	subsumed-article
00402501400038	subsumed-article
00402605400004	subsumed-article
00402605400016	subsumed-article
00402606500016	subsumed-article
00402700300008	subsumed-article
00402701400030	subsumed-article
00402701700044	subsumed-article
00402800300034	subsumed-article
00402800400014	subsumed-article
00402800700014	subsumed-article
00402800700024	subsumed-article
00402800900036	subsumed-article
00402801200016	subsumed-article
00402801200022	subsumed-article
00402801200044	subsumed-article
00402801200050	subsumed-article
00402801300016	subsumed-article
00402801300022	subsumed-article
00402801400016	subsumed-article
00402801400030	subsumed-article
00402801400044	subsumed-article
00402801600006	subsumed-article
00402801600024	subsumed-article
00402801700014	subsumed-article
00402801800004	subsumed-article
00402802000012	subsumed-article
00402802000022	subsumed-article
00402802000034	subsumed-article
00402802100010	subsumed-article
00402802400010	subsumed-article
00402802500006	subsumed-article
00402802800012	subsumed-article
00402802800022	subsumed-article
00402802800036	subsumed-article
00402802900008	subsumed-article
00402900100006	subsumed-article
00402900100020	subsumed-article
00402900300012	subsumed-article
00402900300022	subsumed-article
